선거구명 전체,시도명,선거구명,읍면동명,투표구명,선거인수,투표수,당선 정당,당선 이름,당선 득표,차선 정당,차선 이름,차선 득표,기타,계,무효투표수,기권수
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,합계,합계,46191,31338,더불어민주당,정만호,15389,미래통합당,한기호,14998,0.0,30827,511,14853
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,거소·선상투표,거소·선상투표,169,162,더불어민주당,정만호,78,미래통합당,한기호,60,0.0,150,12,7
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,관외사전투표,관외사전투표,4844,4840,더불어민주당,정만호,2994,미래통합당,한기호,1681,0.0,4745,95,4
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,국외부재자투표,국외부재자투표,146,45,더불어민주당,정만호,31,미래통합당,한기호,14,0.0,45,0,101
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,국외부재자투표(공관),국외부재자투표(공관),0,2,더불어민주당,정만호,0,미래통합당,한기호,2,0.0,2,0,-2
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신북읍,소계,6902,4513,더불어민주당,정만호,1908,미래통합당,한기호,2458,0.0,4435,78,2389
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신북읍,관내사전투표,1550,1549,더불어민주당,정만호,774,미래통합당,한기호,735,0.0,1521,28,1
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신북읍,신북읍제1투,1255,678,더불어민주당,정만호,257,미래통합당,한기호,397,0.0,666,12,577
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신북읍,신북읍제2투,2054,1145,더불어민주당,정만호,468,미래통합당,한기호,633,0.0,1121,24,909
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신북읍,신북읍제3투,1282,716,더불어민주당,정만호,257,미래통합당,한기호,436,0.0,705,11,566
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신북읍,신북읍제4투,761,425,더불어민주당,정만호,152,미래통합당,한기호,257,0.0,422,3,336
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,소계,12946,8073,더불어민주당,정만호,4222,미래통합당,한기호,3696,0.0,8004,69,4873
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,관내사전투표,1993,1992,더불어민주당,정만호,1177,미래통합당,한기호,794,0.0,1978,14,1
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,동면제1투,2536,1518,더불어민주당,정만호,783,미래통합당,한기호,704,0.0,1502,16,1018
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,동면제2투,1121,544,더불어민주당,정만호,204,미래통합당,한기호,326,0.0,537,7,577
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,동면제3투,202,122,더불어민주당,정만호,40,미래통합당,한기호,76,0.0,120,2,80
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,동면제4투,3523,1890,더불어민주당,정만호,973,미래통합당,한기호,876,0.0,1872,18,1633
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,동면,동면제5투,3571,2007,더불어민주당,정만호,1045,미래통합당,한기호,920,0.0,1995,12,1564
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,서면,소계,3351,2055,더불어민주당,정만호,748,미래통합당,한기호,1241,0.0,2022,33,1296
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,서면,관내사전투표,617,617,더불어민주당,정만호,295,미래통합당,한기호,311,0.0,614,3,0
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,서면,서면제1투,861,482,더불어민주당,정만호,168,미래통합당,한기호,292,0.0,471,11,379
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,서면,서면제2투,1197,623,더불어민주당,정만호,195,미래통합당,한기호,412,0.0,615,8,574
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,서면,서면제3투,676,333,더불어민주당,정만호,90,미래통합당,한기호,226,0.0,322,11,343
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,사북면,소계,2132,1385,더불어민주당,정만호,507,미래통합당,한기호,827,0.0,1365,20,747
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,사북면,관내사전투표,299,299,더불어민주당,정만호,144,미래통합당,한기호,137,0.0,291,8,0
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,사북면,사북면제1투,688,450,더불어민주당,정만호,163,미래통합당,한기호,275,0.0,442,8,238
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,사북면,사북면제2투,300,194,더불어민주당,정만호,64,미래통합당,한기호,124,0.0,193,1,106
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,사북면,사북면제3투,845,442,더불어민주당,정만호,136,미래통합당,한기호,291,0.0,439,3,403
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,북산면,소계,797,555,더불어민주당,정만호,173,미래통합당,한기호,366,0.0,543,12,242
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,북산면,관내사전투표,222,222,더불어민주당,정만호,94,미래통합당,한기호,120,0.0,216,6,0
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,북산면,북산면제1투,410,224,더불어민주당,정만호,58,미래통합당,한기호,159,0.0,219,5,186
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,북산면,북산면제2투,165,109,더불어민주당,정만호,21,미래통합당,한기호,87,0.0,108,1,56
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,소계,14904,9706,더불어민주당,정만호,4726,미래통합당,한기호,4653,0.0,9514,192,5198
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,관내사전투표,3488,3487,더불어민주당,정만호,1960,미래통합당,한기호,1439,0.0,3446,41,1
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,신사우동제1투,3109,1603,더불어민주당,정만호,805,미래통합당,한기호,751,0.0,1580,23,1506
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,신사우동제2투,1916,1205,더불어민주당,정만호,510,미래통합당,한기호,653,0.0,1181,24,711
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,신사우동제3투,2731,1483,더불어민주당,정만호,644,미래통합당,한기호,758,0.0,1423,60,1248
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,신사우동제4투,1252,690,더불어민주당,정만호,240,미래통합당,한기호,423,0.0,670,20,562
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,신사우동,신사우동제5투,2408,1238,더불어민주당,정만호,567,미래통합당,한기호,629,0.0,1214,24,1170
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,2,더불어민주당,정만호,2,미래통합당,한기호,0,0.0,2,0,-2
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,합계,합계,18960,13158,미래통합당,한기호,6441,더불어민주당,정만호,6278,0.0,12909,249,5802
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,거소·선상투표,거소·선상투표,313,300,미래통합당,한기호,129,더불어민주당,정만호,130,0.0,275,25,13
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,관외사전투표,관외사전투표,1168,1165,미래통합당,한기호,477,더불어민주당,정만호,637,0.0,1134,31,3
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,국외부재자투표,국외부재자투표,26,8,미래통합당,한기호,3,더불어민주당,정만호,5,0.0,8,0,18
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,국외부재자투표(공관),국외부재자투표(공관),0,0,미래통합당,한기호,0,더불어민주당,정만호,0,0.0,0,0,0
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,소계,10415,6807,미래통합당,한기호,3279,더불어민주당,정만호,3352,0.0,6705,102,3608
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,관내사전투표,2779,2779,미래통합당,한기호,1142,더불어민주당,정만호,1560,0.0,2731,48,0
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제1투,490,302,미래통합당,한기호,175,더불어민주당,정만호,119,0.0,296,6,188
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제2투,531,314,미래통합당,한기호,144,더불어민주당,정만호,165,0.0,314,0,217
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제3투,1208,640,미래통합당,한기호,345,더불어민주당,정만호,283,0.0,634,6,568
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제4투,808,442,미래통합당,한기호,234,더불어민주당,정만호,197,0.0,437,5,366
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제5투,2426,1223,미래통합당,한기호,627,더불어민주당,정만호,563,0.0,1201,22,1203
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제6투,1833,875,미래통합당,한기호,476,더불어민주당,정만호,374,0.0,863,12,958
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제7투,126,80,미래통합당,한기호,50,더불어민주당,정만호,29,0.0,79,1,46
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,양구읍,양구읍제8투,214,152,미래통합당,한기호,86,더불어민주당,정만호,62,0.0,150,2,62
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,남면,소계,2841,1904,미래통합당,한기호,1066,더불어민주당,정만호,784,0.0,1877,27,937
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,남면,관내사전투표,534,534,미래통합당,한기호,259,더불어민주당,정만호,252,0.0,521,13,0
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,남면,남면제1투,360,231,미래통합당,한기호,122,더불어민주당,정만호,107,0.0,230,1,129
강원 춘천시철원군화천군양구군을,강원,춘천시철원군화천군양구군을,남면,남면제2투,915,515,미래통합당,한기호,298,더불어민주당,정만호,208,0.0,511,4,400
